id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Households
31011252,31,Nebraska,NE,Custer County,Ansley,Westerville,CDP,place,68814,308,339834,0,41.396196,-99.381795,99166,300000,90063,6
31011254,31,Nebraska,NE,Cuming County,West Point,West Point city,City,place,68788,402,7145429,24196,41.837741,-96.705918,93981,79461,102300,1392
31011256,31,Nebraska,NE,Dawes County,Crawford,Whitney,Village,place,69339,308,408783,0,42.783759,-103.256697,59983,75386,58802,34
31011258,31,Nebraska,NE,Kearney County,Wilcox,Wilcox,Village,place,68982,308,1396778,0,40.364112,-99.169411,87707,84859,88307,174
31011260,31,Nebraska,NE,Furnas County,Cambridge,Wilsonville,Village,place,69022,308,691461,0,40.1119,-100.106678,60850,60708,52492,49
31011262,31,Nebraska,NE,Knox County,Creighton,Winnetoon,Village,place,68729,402,751747,0,42.513528,-97.960134,81428,300000,69020,24
31011264,31,Nebraska,NE,Dodge County,Hooper,Winslow,Village,place,68031,402,374301,0,41.610125,-96.504695,61041,300000,54473,31
31011266,31,Nebraska,NE,Greeley County,Wolbach,Wolbach,Village,place,68882,308,1776734,33510,41.401728,-98.390162,54331,57315,49147,131
31011268,31,Nebraska,NE,Otoe County,Palmyra,Woodland Hills,CDP,place,68418,402,925983,20478,40.751099,-96.420942,146012,300000,151645,66
31011270,31,Nebraska,NE,Hall County,Wood River,Wood River city,City,place,68883,308,2056842,0,40.820759,-98.600351,83600,85222,77506,442
31011272,31,Nebraska,NE,Cedar County,Wynot,Wynot,Village,place,68792,402,475273,0,42.739801,-97.169737,145437,93476,165962,77
31011274,31,Nebraska,NE,York County,York,York city,City,place,68467,402,15677754,60252,40.870376,-97.594519,112645,97053,122521,3314
3301103,33,New Hampshire,NH,Belknap County,Alton,Alton,CDP,place,03809,603,1190790,81239,43.456398,-71.222338,72053,300000,62637,140
3301105,33,New Hampshire,NH,Hillsborough County,Antrim,Antrim,CDP,place,03440,603,11772350,20097,43.044018,-71.951029,88053,92744,84699,525
3301107,33,New Hampshire,NH,Carroll County,Bartlett,Bartlett,CDP,place,03812,603,3854459,61330,44.073772,-71.282576,27464,300000,16227,174
3301109,33,New Hampshire,NH,Hillsborough County,Bennington,Bennington,CDP,place,03442,603,1115741,0,43.003518,-71.920702,109637,300000,124100,137
3301111,33,New Hampshire,NH,Grafton County,Bethlehem,Bethlehem,CDP,place,03574,603,4232652,9255,44.278736,-71.689024,118353,108086,129307,352
3301113,33,New Hampshire,NH,Merrimack County,Bradford,Bradford,CDP,place,03221,603,2006042,41479,43.271713,-71.961816,75922,77754,67395,143
3301115,33,New Hampshire,NH,Grafton County,Canaan,Canaan,CDP,place,03741,603,1772211,0,43.650306,-72.015956,84953,300000,85766,182
3301117,33,New Hampshire,NH,Carroll County,Ctr. Sandwich,Center Sandwich,CDP,place,03227,603,1529224,1473,43.811951,-71.441441,72501,300000,65072,62
3301119,33,New Hampshire,NH,Sullivan County,Claremont,Claremont city,City,place,03743,603,111766138,2323426,43.38647,-72.334496,96295,83945,105162,5268
3301121,33,New Hampshire,NH,Merrimack County,Concord,Concord city,City,place,03301,603,165645777,8376440,43.232493,-71.561252,131411,110060,141130,16987
3301123,33,New Hampshire,NH,Carroll County,Conway,Conway,CDP,place,03818,603,18132386,972047,43.986651,-71.120357,95717,78433,111482,1473
3301125,33,New Hampshire,NH,Strafford County,Dover,Dover city,City,place,03820,603,69229622,5993001,43.18636,-70.883623,134489,116535,142899,12668
3301127,33,New Hampshire,NH,Hillsborough County,Merrimack,East Merrimack,CDP,place,03054,603,7790533,814641,42.849672,-71.490161,96395,89129,98086,1879
3301129,33,New Hampshire,NH,Rockingham County,Epping,Epping,CDP,place,03042,603,7103578,0,43.034488,-71.09028,104314,258686,90105,709
3301131,33,New Hampshire,NH,Strafford County,Farmington,Farmington,CDP,place,03835,603,16114565,0,43.399546,-71.072444,131945,102649,152432,1650
3301133,33,New Hampshire,NH,Hillsborough County,Goffstown,Goffstown,CDP,place,03045,603,8202286,612547,43.022734,-71.598216,129353,117116,134555,1383
3301135,33,New Hampshire,NH,Hillsborough County,New Ipswich,Greenville,CDP,place,03071,603,8875400,0,42.772936,-71.80091,140000,137289,148314,425
3301137,33,New Hampshire,NH,Rockingham County,Hampton,Hampton,CDP,place,03842,603,13733568,197489,42.943902,-70.825354,146812,127456,153905,3929
3301139,33,New Hampshire,NH,Hillsborough County,Hancock,Hancock,CDP,place,03449,603,922366,165291,42.974555,-71.980055,151656,300000,159187,93
3301141,33,New Hampshire,NH,Merrimack County,Henniker,Henniker,CDP,place,03242,603,3672985,0,43.18151,-71.818832,75681,93640,-1,431
3301143,33,New Hampshire,NH,Cheshire County,Hinsdale,Hinsdale,CDP,place,03451,603,6144322,343722,42.792146,-72.487888,72400,69993,73079,684
3301145,33,New Hampshire,NH,Hillsborough County,Hudson,Hudson,CDP,place,03051,603,7964119,469805,42.763811,-71.43201,119383,98887,125867,2926
3301147,33,New Hampshire,NH,Cheshire County,Keene,Keene city,City,place,03431,603,96123100,670813,42.953775,-72.306728,132689,108442,145099,9319
3301149,33,New Hampshire,NH,Coos County,Lancaster,Lancaster,CDP,place,03584,603,7706856,498582,44.488623,-71.574224,138203,94543,156135,677
3301151,33,New Hampshire,NH,Grafton County,Lincoln,Lincoln,CDP,place,03251,603,6971454,114624,44.060391,-71.671013,87151,71996,87123,406
3301153,33,New Hampshire,NH,Grafton County,Littleton,Littleton,CDP,place,03561,603,21891722,237810,44.330805,-71.768668,124523,101632,145059,2015
3301155,33,New Hampshire,NH,Merrimack County,Loudon,Loudon,CDP,place,03307,603,4308147,0,43.28276,-71.464694,128084,137952,125357,251
3301157,33,New Hampshire,NH,Cheshire County,Marlborough,Marlborough,CDP,place,03455,603,4378627,0,42.904985,-72.211659,73384,103622,-1,469
3301159,33,New Hampshire,NH,Belknap County,Meredith,Meredith,CDP,place,03253,603,3816284,958645,43.657245,-71.503311,101857,101917,111344,697
3301161,33,New Hampshire,NH,Strafford County,Milton,Milton,CDP,place,03851,603,2092698,4419,43.402976,-70.992366,63646,68483,-1,267
3301163,33,New Hampshire,NH,Grafton County,Bath,Mountain Lakes,CDP,place,03740,603,9137004,292100,44.124569,-71.960987,98327,104796,95210,192
3301165,33,New Hampshire,NH,Rockingham County,Newfields,Newfields,CDP,place,03856,603,984324,0,43.035477,-70.939042,177539,300000,182525,122
3301167,33,New Hampshire,NH,Merrimack County,New London,New London,CDP,place,03257,603,2620448,4986,43.413595,-71.984214,123236,123093,132855,311
3301169,33,New Hampshire,NH,Sullivan County,Newport,Newport,CDP,place,03773,603,34337014,0,43.367004,-72.176576,69936,79581,18865,2044
3301171,33,New Hampshire,NH,Grafton County,North Haverhill,North Haverhill,CDP,place,03774,603,7886332,1100826,44.092831,-72.029384,85215,300000,78471,194
3301173,33,New Hampshire,NH,Grafton County,Lincoln,North Woodstock,CDP,place,03251,603,2169958,88603,44.039589,-71.695457,144591,112422,163402,151
3301175,33,New Hampshire,NH,Hillsborough County,Manchester,Pinardville,CDP,place,03102,603,4295999,407796,43.001266,-71.513482,111062,97183,115361,2065
3301177,33,New Hampshire,NH,Sullivan County,Hartland,Plainfield,CDP,place,05048,802,1496483,0,43.534503,-72.353638,146275,269762,138450,68
3301179,33,New Hampshire,NH,Rockingham County,Portsmouth,Portsmouth city,City,place,03801,603,40460089,3113965,43.060595,-70.780348,160459,151076,168178,10262
3301181,33,New Hampshire,NH,Strafford County,Rochester,Rochester city,City,place,03867,603,116843170,841263,43.298493,-70.977005,105219,90974,113452,12760
3301183,33,New Hampshire,NH,Rockingham County,Seabrook,Seabrook Beach,CDP,place,03874,603,2711246,1091951,42.880953,-70.824518,84860,80205,80743,365
3301185,33,New Hampshire,NH,Merrimack County,Hooksett,South Hooksett,CDP,place,03106,603,13843699,9055,43.034167,-71.423455,147324,132957,150767,1913
3301187,33,New Hampshire,NH,Merrimack County,Pembroke,Suncook,CDP,place,03275,603,9642393,481003,43.135573,-71.450912,104740,93116,110913,2173
3301189,33,New Hampshire,NH,Merrimack County,Northfield,Tilton Northfield,CDP,place,03276,603,7343215,262198,43.439583,-71.598703,91199,88473,87983,640
3301191,33,New Hampshire,NH,Carroll County,Sanbornville,Union,CDP,place,03872,603,805025,0,43.491165,-71.023068,75735,141971,-1,65
3301193,33,New Hampshire,NH,Merrimack County,Warner,Warner,CDP,place,03278,603,2073936,0,43.284243,-71.824022,117634,88352,132767,175
3301195,33,New Hampshire,NH,Cheshire County,W. Swanzey,West Swanzey,CDP,place,03446,603,6679324,47319,42.870597,-72.322406,134050,96724,158309,603
3301197,33,New Hampshire,NH,Hillsborough County,Wilton,Wilton,CDP,place,03086,603,5462176,0,42.846971,-71.735984,118161,91281,129446,453
3301199,33,New Hampshire,NH,Carroll County,Wolfeboro,Wolfeboro,CDP,place,03894,603,17610815,846961,43.590506,-71.211213,156222,149238,166296,1129
3401555,34,New Jersey,NJ,Atlantic County,Absecon,Absecon city,City,place,08201,609,14162656,4528732,39.423563,-74.493025,136335,113770,144459,3259
3401557,34,New Jersey,NJ,Bergen County,Allendale,Allendale,Borough,place,07401,201,8020673,53624,41.032669,-74.133826,219033,241210,216442,2211
3401559,34,New Jersey,NJ,Monmouth County,Allentown,Allentown,Borough,place,08501,609,1544107,64010,40.178578,-74.590056,183843,194108,188812,695
3401561,34,New Jersey,NJ,Salem County,Alloway,Alloway,CDP,place,08001,856,17738569,656375,39.561596,-75.345303,136869,123670,140178,558
3401563,34,New Jersey,NJ,Bergen County,Yonkers,Alpine,Borough,place,10701,914,16578466,7309290,40.968782,-73.916896,229750,261004,227924,575
3401565,34,New Jersey,NJ,Sussex County,Greendell,Andover,Borough,place,07839,973,3490947,41862,40.985758,-74.74359,133868,132955,133067,273
3401567,34,New Jersey,NJ,Warren County,Asbury,Asbury,CDP,place,08802,908,1795163,12133,40.698936,-75.007826,85976,82732,80732,135
3401569,34,New Jersey,NJ,Camden County,Cherry Hill,Ashland,CDP,place,08003,856,7530187,14157,39.876228,-75.008265,148286,130572,153311,3011
3401571,34,New Jersey,NJ,Monmouth County,Atlantic Highlands,Atlantic Highlands,Borough,place,07716,732,3354782,8469852,40.413197,-74.020632,169712,173659,173975,1853
3401573,34,New Jersey,NJ,Camden County,Oaklyn,Audubon Park,Borough,place,08107,856,389606,46935,39.896837,-75.088819,68463,77578,-1,526
3401575,34,New Jersey,NJ,Middlesex County,Avenel,Avenel,CDP,place,07001,732,9013332,78517,40.584334,-74.271626,139849,118648,147787,5147
3401577,34,New Jersey,NJ,Camden County,Cherry Hill,Barclay,CDP,place,08034,856,4296533,0,39.901243,-75.000829,202527,227642,204163,1529
3401579,34,New Jersey,NJ,Ocean County,Waretown,Barnegat Light,Borough,place,08758,609,2151807,946684,39.752391,-74.105282,148742,300000,160041,284
3401581,34,New Jersey,NJ,Ocean County,Bay Head,Bay Head,Borough,place,08742,732,1524601,309080,40.070315,-74.048162,185360,193137,185885,433
3401583,34,New Jersey,NJ,Ocean County,Beach Haven,Beach Haven,Borough,place,08008,609,2541379,3490316,39.576031,-74.251791,171075,172180,176369,527
3401585,34,New Jersey,NJ,Ocean County,Beachwood,Beachwood,Borough,place,08722,732,7156311,1325,39.928405,-74.202189,139411,119611,145803,3714
3401587,34,New Jersey,NJ,Gloucester County,Logan Twp,Beckett,CDP,place,08085,856,4534923,323068,39.750105,-75.36482,153905,300000,158354,1651
3401589,34,New Jersey,NJ,Somerset County,Skillman,Belle Mead,CDP,place,08558,609,1852646,20,40.46242,-74.674463,175866,300000,174083,53
3401591,34,New Jersey,NJ,Camden County,Bellmawr,Bellmawr,Borough,place,08031,856,7729299,315734,39.866356,-75.09467,98754,95598,95249,4444
3401593,34,New Jersey,NJ,Warren County,Belvidere,Belvidere,Town,place,07823,908,3747091,97618,40.829802,-75.073337,118349,98050,126576,1054
3401595,34,New Jersey,NJ,Camden County,Berlin,Berlin,Borough,place,08009,856,9307774,35572,39.792059,-74.936985,156263,146893,161805,2635
3401597,34,New Jersey,NJ,Burlington County,Beverly,Beverly city,City,place,08010,609,1398741,557204,40.064811,-74.921904,133850,112333,144594,960
3401599,34,New Jersey,NJ,Camden County,Blackwood,Blackwood,CDP,place,08012,856,3158675,38979,39.799223,-75.063754,103596,103175,95387,1578
3401601,34,New Jersey,NJ,Somerset County,Skillman,Blawenburg,CDP,place,08558,609,1575179,10895,40.402646,-74.698565,245161,300000,237663,106
3401603,34,New Jersey,NJ,Hunterdon County,Bloomsbury,Bloomsbury,Borough,place,08804,908,2408641,98814,40.656674,-75.076497,171875,177020,175949,302
3401605,34,New Jersey,NJ,Morris County,Boonton,Boonton,Town,place,07005,973,6043152,417502,40.903818,-74.406369,163342,157994,167657,3248
3401607,34,New Jersey,NJ,Somerset County,Bound Brook,Bound Brook,Borough,place,08805,732,4302826,87200,40.567749,-74.53725,136823,116028,144919,3713
3401609,34,New Jersey,NJ,Somerset County,Bridgewater,Bradley Gardens,CDP,place,08807,908,11632963,341223,40.572097,-74.663442,200686,224710,202778,4607
3401611,34,New Jersey,NJ,Sussex County,Branchville,Branchville,Borough,place,07826,973,1533761,17853,41.147238,-74.749042,101593,94875,95478,310
3401613,34,New Jersey,NJ,Cumberland County,Bridgeton,Bridgeton city,City,place,08302,856,16131425,690143,39.429192,-75.228595,94059,77250,108077,5969
3401615,34,New Jersey,NJ,Monmouth County,Brielle,Brielle,Borough,place,08730,732,4540917,1594903,40.105375,-74.063421,209813,233192,209213,1857
3401617,34,New Jersey,NJ,Warren County,Washington,Broadway,CDP,place,07882,908,961368,325,40.737047,-75.048767,83497,250000,70940,91
3401619,34,New Jersey,NJ,Warren County,Belvidere,Brookfield,CDP,place,07823,908,559907,1917,40.817894,-75.061694,64803,59507,46784,465
3401621,34,New Jersey,NJ,Burlington County,Wrightstown,Browns Mills,CDP,place,08562,609,13917134,634378,39.973092,-74.569671,98822,97494,90604,3975
3401623,34,New Jersey,NJ,Morris County,Budd Lake,Budd Lake,CDP,place,07828,973,14100048,2539126,40.873494,-74.736828,163086,159626,168743,3191
3401625,34,New Jersey,NJ,Cape May County,Cape May Court House,Burleigh,CDP,place,08210,609,3932253,83076,39.047411,-74.846657,157283,132841,169198,172
3401627,34,New Jersey,NJ,Morris County,Butler,Butler,Borough,place,07405,973,5267244,70239,40.997768,-74.347003,146924,132577,151584,2731
3401629,34,New Jersey,NJ,Sussex County,Stanhope,Byram Center,CDP,place,07874,973,2893964,0,40.93989,-74.717073,66747,300000,52717,22
3401631,34,New Jersey,NJ,Hunterdon County,Califon,Califon,Borough,place,07830,908,2483422,53055,40.719381,-74.836793,195910,215279,198239,426
3401633,34,New Jersey,NJ,Cape May County,Cape May,Cape May city,City,place,08204,609,6441769,1035621,38.941558,-74.900483,157459,140942,168042,1409
3401635,34,New Jersey,NJ,Cape May County,West Cape May,Cape May Point,Borough,place,08204,609,763965,47259,38.936909,-74.965374,103362,87519,110447,132
3401637,34,New Jersey,NJ,Salem County,Carneys Point,Carneys Point,CDP,place,08069,856,21700935,1117730,39.705328,-75.467996,116163,104903,121508,2736
3401639,34,New Jersey,NJ,Ocean County,Whiting,Cedar Glen Lakes,CDP,place,08759,732,1798569,15005,39.953737,-74.400284,64162,58009,64836,1039
3401641,34,New Jersey,NJ,Cumberland County,Cedarville,Cedarville,CDP,place,08311,856,5804209,106743,39.338581,-75.214477,86992,81382,87422,261
3401643,34,New Jersey,NJ,Camden County,Maple Shade,Cherry Hill Mall,CDP,place,08052,856,9446244,9492,39.938209,-75.012356,153988,143967,158976,5219
3401645,34,New Jersey,NJ,Morris County,Chester,Chester,Borough,place,07930,908,4123955,4041,40.790628,-74.690085,204363,233235,207120,580
3401647,34,New Jersey,NJ,Middlesex County,Monroe Twp,Clearbrook Park,CDP,place,08831,609,2263766,27476,40.309995,-74.464629,123429,92777,136421,1862
3401649,34,New Jersey,NJ,Bergen County,Cliffside Park,Cliffside Park,Borough,place,07010,201,2475439,0,40.82205,-73.987932,154492,149338,162451,10473
3401651,34,New Jersey,NJ,Passaic County,Clifton,Clifton city,City,place,07013,973,29192132,405972,40.862137,-74.160393,143229,125349,151108,29065
3401653,34,New Jersey,NJ,Bergen County,Closter,Closter,Borough,place,07624,201,8184970,367319,40.97289,-73.960315,199342,212330,198219,2687
3401655,34,New Jersey,NJ,Atlantic County,Williamstown,Collings Lakes,CDP,place,08094,856,1661696,161549,39.594702,-74.888655,120649,300000,134129,466
3401657,34,New Jersey,NJ,Middlesex County,Colonia,Colonia,CDP,place,07067,732,10168754,9498,40.594133,-74.31377,167462,164339,170892,5814
3401659,34,New Jersey,NJ,Middlesex County,Monroe Township,Concordia,CDP,place,08831,732,2697374,65905,40.312616,-74.44839,116449,95228,128528,2062
3401661,34,New Jersey,NJ,Burlington County,Wrightstown,Country Lake Estates,CDP,place,08562,609,2839640,684644,39.948988,-74.537929,111896,96086,111970,1202
3401663,34,New Jersey,NJ,Sussex County,Newton,Crandon Lakes,CDP,place,07860,973,6616991,315089,41.122727,-74.840512,162512,300000,174614,490
3401665,34,New Jersey,NJ,Ocean County,Whiting,Crestwood Village,CDP,place,08759,732,11099805,125914,39.955096,-74.352073,69389,57688,81826,5529
3401667,34,New Jersey,NJ,Monmouth County,Deal,Deal,Borough,place,07723,732,3067162,351416,40.249701,-73.997458,201367,235002,205965,320
3401669,34,New Jersey,NJ,Warren County,Phillipsburg,Delaware Park,CDP,place,08865,908,635379,0,40.705117,-75.188273,135542,300000,137052,277
3401671,34,New Jersey,NJ,Cape May County,Wildwood Crest,Diamond Beach,CDP,place,08260,609,432295,0,38.958514,-74.851734,184077,300000,191590,82
3401673,34,New Jersey,NJ,Ocean County,Lavallette,Dover Beaches North,CDP,place,08735,732,2382812,1705273,39.99354,-74.070657,142465,129933,150478,703
3401675,34,New Jersey,NJ,Bergen County,Dumont,Dumont,Borough,place,07628,201,5048926,7229,40.945239,-73.992428,158847,154484,163468,6308
3401677,34,New Jersey,NJ,Somerset County,Somerset,East Franklin,CDP,place,08873,732,2820451,0,40.493307,-74.471073,109148,94253,117555,2392
3401679,34,New Jersey,NJ,Somerset County,Somerset,East Millstone,CDP,place,08873,732,5785436,160572,40.496513,-74.566088,192957,300000,198054,220
3401681,34,New Jersey,NJ,Essex County,East Orange,East Orange city,City,place,07017,973,10172408,0,40.765055,-74.211655,90267,78552,102405,25526
3401683,34,New Jersey,NJ,Bergen County,East Rutherford,East Rutherford,Borough,place,07073,201,9612782,852464,40.817097,-74.085024,145806,145641,147979,3637
3401685,34,New Jersey,NJ,Camden County,Voorhees,Echelon,CDP,place,08043,856,7243266,109286,39.847234,-74.99368,120211,97080,131660,5010
